2025-05-26 11:40:21 - INFO | Reading: C:\Users\USUARIO\.bidscoin\4.6.1\templates\bidsmap_dccn.yaml
2025-05-26 11:40:21 - INFO | Checking the bidsmap run-items:
2025-05-26 11:40:22 - VERBOSE | Could not validate every run-item in the bidsmap
2025-05-26 11:40:22 - VERBOSE | Checking the template bidsmap datatypes:
2025-05-26 11:40:23 - SUCCESS | All datatypes and options in the template bidsmap are valid
2025-05-26 11:40:23 - INFO | Mapping: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0001 (subject 1/5)
2025-05-26 11:40:23 - VERBOSE | Executing plugin: dcm2niix2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0001
2025-05-26 11:40:23 - VERBOSE | Executing plugin: events2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0001
2025-05-26 11:40:23 - INFO | Mapping: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0002 (subject 2/5)
2025-05-26 11:40:23 - VERBOSE | Executing plugin: dcm2niix2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0002
2025-05-26 11:40:23 - VERBOSE | Executing plugin: events2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0002
2025-05-26 11:40:23 - INFO | Mapping: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0003 (subject 3/5)
2025-05-26 11:40:23 - VERBOSE | Executing plugin: dcm2niix2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0003
2025-05-26 11:40:23 - VERBOSE | Executing plugin: events2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0003
2025-05-26 11:40:23 - INFO | Mapping: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004 (subject 4/5)
2025-05-26 11:40:23 - VERBOSE | Executing plugin: dcm2niix2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004
2025-05-26 11:40:23 - VERBOSE | Executing plugin: events2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004
2025-05-26 11:40:23 - INFO | Mapping: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0005 (subject 5/5)
